student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
1427,24,6.2,2,90,75,87,88,54,63,58,64,68,0,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,57,extracurricular_score,leadership_score,problem_solving_score,Low,37,12,34,https://roadmap.sh/ai-engineer
1428,21,9.2,0,79,76,75,63,63,67,61,65,49,2,1,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,90,coding_skill_score,leadership_score,aptitude_test_score,Medium,69,6,59,https://roadmap.sh/android
1429,19,8.3,0,73,77,73,69,81,72,63,43,64,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,72,communication_score,coding_skill_score,extracurricular_score,Medium,49,10,47,https://roadmap.sh/devops
1430,20,9.0,0,75,80,68,70,71,64,63,34,66,2,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,81,teamwork_score,communication_score,leadership_score,Medium,66,6,62,https://roadmap.sh/devops
1431,21,8.5,0,88,69,97,80,55,46,43,90,61,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,84,communication_score,extracurricular_score,aptitude_test_score,Low,65,7,63,https://roadmap.sh/blockchain
1432,21,6.4,0,87,78,85,74,62,58,58,70,44,2,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,81,communication_score,aptitude_test_score,coding_skill_score,Low,72,5,63,https://roadmap.sh/cyber-security
1433,19,9.3,0,97,64,65,79,66,66,66,47,53,0,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,81,aptitude_test_score,coding_skill_score,leadership_score,Medium,60,8,56,https://roadmap.sh/cyber-security
1434,22,9.3,0,95,88,90,73,70,62,47,81,43,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,93,communication_score,problem_solving_score,teamwork_score,Low,70,6,66,https://roadmap.sh/ai-data-scientist
1435,20,6.0,1,97,82,83,74,70,58,51,41,58,0,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,64,extracurricular_score,problem_solving_score,leadership_score,Low,41,11,34,https://roadmap.sh/ai-data-scientist
1436,19,9.8,0,74,82,46,72,77,81,87,65,63,0,1,No,Product Manager,UI/UX Designer,Data Scientist,76,problem_solving_score,aptitude_test_score,coding_skill_score,Medium,48,10,43,https://roadmap.sh/product-manager
1437,20,6.9,0,83,73,63,81,80,56,72,89,64,0,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,communication_score,leadership_score,coding_skill_score,Medium,52,9,50,https://roadmap.sh/devops
1438,19,7.8,0,89,66,82,84,63,59,44,69,65,2,0,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,79,extracurricular_score,problem_solving_score,leadership_score,Low,59,8,49,https://roadmap.sh/android
1439,21,6.7,0,84,76,70,86,79,74,67,41,50,2,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,69,communication_score,problem_solving_score,aptitude_test_score,Low,62,7,57,https://roadmap.sh/devops
1440,20,8.3,2,98,69,36,60,87,89,74,39,87,1,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,81,problem_solving_score,teamwork_score,communication_score,Medium,63,7,60,https://roadmap.sh/ux-design
1441,21,5.6,0,90,90,96,82,44,70,57,67,67,3,5,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,80,problem_solving_score,leadership_score,coding_skill_score,Low,81,4,73,https://roadmap.sh/blockchain
1442,24,9.6,0,58,68,95,86,46,58,63,81,44,1,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,94,aptitude_test_score,communication_score,teamwork_score,Low,74,5,64,https://roadmap.sh/blockchain
1443,19,7.4,0,83,85,70,81,62,70,59,35,61,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,64,problem_solving_score,aptitude_test_score,extracurricular_score,Low,44,11,44,https://roadmap.sh/devops
1444,23,7.7,0,80,80,81,77,65,77,48,48,56,1,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,70,leadership_score,aptitude_test_score,problem_solving_score,Low,57,8,49,https://roadmap.sh/ai-engineer
1445,23,9.4,0,74,61,80,73,68,76,56,75,55,0,0,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,81,leadership_score,coding_skill_score,aptitude_test_score,Medium,48,10,46,https://roadmap.sh/full-stack
1446,19,6.9,0,92,71,38,63,81,83,90,54,61,1,4,No,Product Manager,UI/UX Designer,Data Scientist,75,extracurricular_score,problem_solving_score,teamwork_score,Medium,63,7,61,https://roadmap.sh/product-manager
1447,21,8.2,0,93,62,96,81,70,69,53,50,49,1,5,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,85,coding_skill_score,problem_solving_score,leadership_score,Low,72,5,65,https://roadmap.sh/full-stack
1448,23,6.3,1,94,68,67,91,50,58,55,90,42,0,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,68,communication_score,leadership_score,problem_solving_score,Low,43,11,34,https://roadmap.sh/cyber-security
1449,22,8.4,0,80,67,50,65,94,89,77,30,66,1,2,No,Product Manager,UI/UX Designer,Data Scientist,75,extracurricular_score,problem_solving_score,leadership_score,Medium,57,8,48,https://roadmap.sh/product-manager
1450,19,5.7,0,77,66,34,56,84,77,59,67,79,0,0,Yes,UI/UX Designer,Product Manager,Mobile App Developer,61,leadership_score,problem_solving_score,communication_score,High,36,12,36,https://roadmap.sh/ux-design
1451,24,5.9,0,58,60,76,74,64,57,54,57,68,0,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,65,teamwork_score,communication_score,coding_skill_score,Medium,48,10,46,https://roadmap.sh/android
1452,24,7.0,0,55,72,45,58,81,100,99,39,66,1,5,No,Product Manager,UI/UX Designer,Data Scientist,75,teamwork_score,problem_solving_score,coding_skill_score,Medium,66,6,60,https://roadmap.sh/product-manager
1453,21,7.5,0,59,56,80,76,57,75,61,83,55,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,78,problem_solving_score,teamwork_score,leadership_score,Medium,58,8,48,https://roadmap.sh/android
1454,22,8.4,2,82,97,81,90,55,71,47,72,43,2,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,81,leadership_score,coding_skill_score,aptitude_test_score,Low,66,6,61,https://roadmap.sh/ai-data-scientist
1455,19,5.7,0,94,65,48,73,78,91,52,55,85,0,2,No,UI/UX Designer,Product Manager,Mobile App Developer,69,teamwork_score,communication_score,problem_solving_score,Medium,47,10,42,https://roadmap.sh/ux-design
1456,19,6.1,0,86,80,75,88,69,76,70,38,59,1,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,communication_score,problem_solving_score,extracurricular_score,Low,58,8,48,https://roadmap.sh/devops
1457,20,6.7,0,74,80,76,94,77,76,60,59,61,0,0,No,Data Scientist,AI / ML Engineer,Cloud Engineer,59,extracurricular_score,problem_solving_score,coding_skill_score,Low,35,13,29,https://roadmap.sh/ai-data-scientist
1458,24,6.6,0,97,75,91,88,66,75,49,38,63,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,69,extracurricular_score,teamwork_score,communication_score,Low,53,9,48,https://roadmap.sh/full-stack
1459,20,8.0,1,76,63,46,79,81,90,81,79,82,3,1,Yes,Product Manager,UI/UX Designer,Data Scientist,89,communication_score,aptitude_test_score,problem_solving_score,Medium,74,5,67,https://roadmap.sh/product-manager
1460,19,9.2,1,78,63,84,69,65,67,63,50,58,2,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,90,extracurricular_score,communication_score,leadership_score,Medium,72,5,66,https://roadmap.sh/android
1461,23,6.6,0,73,75,71,94,50,57,55,66,53,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,65,aptitude_test_score,coding_skill_score,communication_score,Low,48,10,47,https://roadmap.sh/cyber-security
1462,23,9.7,0,79,82,77,77,82,57,60,73,61,3,4,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,98,problem_solving_score,leadership_score,extracurricular_score,Low,88,4,79,https://roadmap.sh/full-stack
1463,21,8.1,0,68,75,91,71,71,66,54,38,46,2,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,79,problem_solving_score,extracurricular_score,aptitude_test_score,Low,65,7,60,https://roadmap.sh/ai-engineer
1464,24,7.9,1,97,70,96,80,65,56,45,61,62,2,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,82,teamwork_score,extracurricular_score,coding_skill_score,Low,67,6,62,https://roadmap.sh/android
1465,20,6.4,0,88,73,77,92,64,59,63,90,69,0,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,62,teamwork_score,coding_skill_score,leadership_score,Low,43,11,37,https://roadmap.sh/ai-engineer
1466,22,5.8,1,86,84,58,65,86,82,89,56,66,2,2,Yes,Product Manager,UI/UX Designer,Data Scientist,63,coding_skill_score,extracurricular_score,problem_solving_score,Medium,55,9,46,https://roadmap.sh/product-manager
1467,23,9.0,0,98,83,81,92,56,59,67,82,52,1,5,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,94,extracurricular_score,communication_score,leadership_score,Low,77,4,70,https://roadmap.sh/ai-engineer
1468,23,9.6,0,89,66,79,80,70,63,64,74,54,1,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,89,communication_score,leadership_score,problem_solving_score,Low,68,6,56,https://roadmap.sh/ai-engineer
1469,23,9.7,1,72,59,41,72,66,94,70,39,79,2,1,No,UI/UX Designer,Product Manager,Mobile App Developer,91,coding_skill_score,teamwork_score,extracurricular_score,Medium,69,6,58,https://roadmap.sh/ux-design
1470,22,9.4,0,62,74,88,90,54,75,49,87,59,1,4,No,Data Scientist,AI / ML Engineer,Cloud Engineer,97,leadership_score,teamwork_score,coding_skill_score,Low,76,4,67,https://roadmap.sh/ai-data-scientist
1471,21,8.2,0,58,81,78,68,72,59,54,62,59,0,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,70,aptitude_test_score,leadership_score,problem_solving_score,Low,48,10,45,https://roadmap.sh/devops
1472,20,7.5,0,58,72,84,76,76,62,51,55,58,0,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,leadership_score,aptitude_test_score,coding_skill_score,Low,56,8,46,https://roadmap.sh/devops
1473,19,5.7,1,97,83,100,79,47,68,53,71,45,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,63,aptitude_test_score,leadership_score,communication_score,Low,52,9,47,https://roadmap.sh/blockchain
1474,23,9.7,0,91,64,56,75,85,76,58,67,78,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,95,coding_skill_score,communication_score,extracurricular_score,Medium,75,5,67,https://roadmap.sh/ux-design
1475,21,6.9,2,68,76,84,81,72,67,47,67,63,0,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,71,problem_solving_score,aptitude_test_score,extracurricular_score,Low,48,10,41,https://roadmap.sh/ai-engineer
1476,20,8.3,0,87,90,92,97,54,61,57,36,44,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,73,teamwork_score,aptitude_test_score,leadership_score,Low,55,9,48,https://roadmap.sh/blockchain
1477,19,7.3,0,68,70,78,82,64,59,51,80,55,2,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,86,communication_score,leadership_score,teamwork_score,Low,75,5,72,https://roadmap.sh/cyber-security
1478,24,6.6,0,78,77,74,77,67,56,50,63,60,2,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,79,extracurricular_score,problem_solving_score,coding_skill_score,Low,62,7,58,https://roadmap.sh/devops
1479,24,9.5,0,55,83,83,88,58,61,63,75,67,1,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,84,coding_skill_score,leadership_score,aptitude_test_score,Low,68,6,58,https://roadmap.sh/blockchain
1480,23,6.1,0,96,65,38,72,72,82,77,33,64,3,1,No,Product Manager,UI/UX Designer,Data Scientist,74,problem_solving_score,extracurricular_score,aptitude_test_score,Medium,65,7,63,https://roadmap.sh/product-manager
1481,21,7.6,1,58,63,82,81,81,77,70,72,56,2,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,75,teamwork_score,leadership_score,extracurricular_score,Low,63,7,61,https://roadmap.sh/devops
1482,22,6.0,0,94,75,82,63,77,71,63,56,58,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,76,extracurricular_score,problem_solving_score,teamwork_score,Medium,57,8,50,https://roadmap.sh/android
1483,20,5.6,0,78,81,89,78,73,75,54,38,67,0,4,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,72,leadership_score,problem_solving_score,teamwork_score,Low,55,9,46,https://roadmap.sh/devops
1484,23,8.0,0,70,80,81,91,54,71,67,48,46,2,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,84,communication_score,teamwork_score,leadership_score,Low,68,6,57,https://roadmap.sh/ai-data-scientist
1485,19,9.4,0,61,89,66,70,57,59,55,56,54,0,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,81,teamwork_score,aptitude_test_score,communication_score,Low,57,8,51,https://roadmap.sh/ai-data-scientist
1486,20,7.5,0,68,87,93,75,47,51,49,52,61,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,communication_score,leadership_score,coding_skill_score,Low,63,7,55,https://roadmap.sh/blockchain
1487,22,6.5,1,87,64,69,76,52,60,61,83,62,3,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,74,extracurricular_score,teamwork_score,communication_score,Medium,68,6,62,https://roadmap.sh/cyber-security
1488,22,6.1,0,74,78,43,81,74,99,85,87,60,1,2,No,Product Manager,UI/UX Designer,Data Scientist,61,extracurricular_score,coding_skill_score,problem_solving_score,Medium,48,10,38,https://roadmap.sh/product-manager
1489,24,7.2,0,74,72,33,70,72,80,58,67,77,2,4,Yes,UI/UX Designer,Product Manager,Mobile App Developer,89,coding_skill_score,communication_score,problem_solving_score,Medium,77,4,64,https://roadmap.sh/ux-design
1490,24,9.7,0,81,66,69,68,61,54,73,83,44,3,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,87,leadership_score,extracurricular_score,teamwork_score,Medium,76,4,66,https://roadmap.sh/devops
1491,21,7.9,0,55,83,86,77,61,80,45,63,53,2,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,80,leadership_score,teamwork_score,coding_skill_score,Low,69,6,66,https://roadmap.sh/ai-data-scientist
1492,24,5.7,0,69,81,75,73,60,73,66,56,45,1,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,62,problem_solving_score,teamwork_score,communication_score,Low,49,10,47,https://roadmap.sh/devops
1493,21,7.0,3,91,84,80,70,60,80,45,79,45,2,4,No,Data Scientist,AI / ML Engineer,Cloud Engineer,74,aptitude_test_score,teamwork_score,leadership_score,Low,68,6,59,https://roadmap.sh/ai-data-scientist
1494,20,5.5,0,86,82,66,85,83,56,59,38,47,1,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,72,leadership_score,problem_solving_score,communication_score,Low,58,8,53,https://roadmap.sh/devops
1495,22,8.3,0,61,78,54,73,74,90,97,36,76,2,2,No,Product Manager,UI/UX Designer,Data Scientist,81,communication_score,problem_solving_score,extracurricular_score,Medium,66,6,62,https://roadmap.sh/product-manager
1496,19,9.4,0,56,60,38,67,82,75,57,70,78,2,2,No,UI/UX Designer,Product Manager,Mobile App Developer,94,communication_score,extracurricular_score,teamwork_score,Medium,74,5,69,https://roadmap.sh/ux-design
1497,22,5.5,0,67,53,43,58,84,87,71,82,94,1,1,Yes,UI/UX Designer,Product Manager,Mobile App Developer,55,communication_score,aptitude_test_score,leadership_score,High,42,11,41,https://roadmap.sh/ux-design
1498,20,9.0,0,61,83,76,78,72,68,59,39,43,1,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,83,leadership_score,aptitude_test_score,extracurricular_score,Low,64,7,52,https://roadmap.sh/devops
1499,19,5.6,0,73,80,48,73,76,96,94,54,62,2,1,No,Product Manager,UI/UX Designer,Data Scientist,64,leadership_score,aptitude_test_score,communication_score,Medium,53,9,47,https://roadmap.sh/product-manager
1500,19,7.8,0,96,97,86,81,53,59,65,33,62,2,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,78,aptitude_test_score,extracurricular_score,leadership_score,Low,64,7,62,https://roadmap.sh/ai-data-scientist
1501,21,7.7,0,86,62,76,88,64,71,46,71,51,1,5,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,77,teamwork_score,problem_solving_score,aptitude_test_score,Low,67,6,65,https://roadmap.sh/full-stack
1502,19,5.8,0,95,86,85,89,61,72,47,31,51,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,62,problem_solving_score,extracurricular_score,communication_score,Low,46,10,45,https://roadmap.sh/ai-engineer
1503,22,9.0,0,56,64,83,74,68,57,55,61,55,0,0,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,80,problem_solving_score,aptitude_test_score,leadership_score,Medium,48,10,45,https://roadmap.sh/devops
1504,21,6.5,2,95,83,60,60,78,100,85,86,72,3,3,Yes,Product Manager,UI/UX Designer,Data Scientist,83,communication_score,teamwork_score,extracurricular_score,Medium,76,4,67,https://roadmap.sh/product-manager
1505,20,8.6,0,86,89,81,78,58,55,55,44,66,1,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,86,leadership_score,extracurricular_score,communication_score,Low,63,7,56,https://roadmap.sh/ai-engineer
1506,23,6.4,0,72,68,54,64,77,87,72,44,78,0,2,No,UI/UX Designer,Product Manager,Mobile App Developer,71,extracurricular_score,communication_score,problem_solving_score,Medium,48,10,44,https://roadmap.sh/ux-design
1507,20,9.1,0,70,64,78,87,69,70,55,53,47,0,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,extracurricular_score,teamwork_score,communication_score,Low,55,9,53,https://roadmap.sh/cyber-security
1508,21,6.4,0,71,65,55,63,75,71,52,68,97,0,5,No,UI/UX Designer,Product Manager,Mobile App Developer,73,aptitude_test_score,coding_skill_score,extracurricular_score,Medium,58,8,47,https://roadmap.sh/ux-design
1509,20,6.3,0,84,87,83,97,50,70,58,47,44,2,0,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,75,communication_score,problem_solving_score,extracurricular_score,Low,57,8,48,https://roadmap.sh/blockchain
1510,24,6.9,0,77,81,78,75,54,50,57,89,54,1,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,69,aptitude_test_score,coding_skill_score,problem_solving_score,Low,56,8,55,https://roadmap.sh/blockchain
1511,20,6.8,0,97,80,75,72,58,72,67,44,67,3,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,77,extracurricular_score,problem_solving_score,communication_score,Low,67,6,64,https://roadmap.sh/ai-engineer
1512,19,6.3,0,61,74,43,70,84,83,84,47,64,0,3,No,Product Manager,UI/UX Designer,Data Scientist,72,extracurricular_score,teamwork_score,communication_score,Medium,52,9,43,https://roadmap.sh/product-manager
1513,22,6.0,0,78,73,49,67,78,80,96,52,84,0,1,No,Product Manager,UI/UX Designer,Data Scientist,67,coding_skill_score,leadership_score,extracurricular_score,Medium,43,11,42,https://roadmap.sh/product-manager
1514,21,6.9,0,97,86,85,82,84,54,63,44,47,1,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,79,problem_solving_score,leadership_score,coding_skill_score,Low,59,8,54,https://roadmap.sh/devops
1515,19,6.4,0,79,69,88,73,77,75,66,50,69,3,1,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,73,extracurricular_score,communication_score,aptitude_test_score,Low,64,7,53,https://roadmap.sh/android
1516,23,8.7,0,71,76,81,64,59,72,59,55,66,0,5,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,82,coding_skill_score,leadership_score,communication_score,Medium,64,7,55,https://roadmap.sh/full-stack
1517,23,8.9,0,94,76,74,77,72,54,53,90,69,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,76,extracurricular_score,problem_solving_score,communication_score,Low,54,9,50,https://roadmap.sh/ai-engineer
1518,20,8.4,0,66,65,80,84,76,62,61,88,45,1,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,81,teamwork_score,problem_solving_score,coding_skill_score,Low,60,8,51,https://roadmap.sh/devops
1519,21,8.1,0,74,66,61,65,78,85,80,80,75,0,3,No,Product Manager,UI/UX Designer,Data Scientist,79,extracurricular_score,aptitude_test_score,communication_score,Medium,56,8,51,https://roadmap.sh/product-manager
1520,24,6.3,0,62,58,81,68,76,68,48,70,66,1,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,72,problem_solving_score,communication_score,leadership_score,Medium,58,8,52,https://roadmap.sh/android
1521,24,9.4,0,57,85,78,71,63,73,60,60,43,2,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,92,problem_solving_score,teamwork_score,leadership_score,Low,70,6,59,https://roadmap.sh/devops
1522,19,8.1,0,76,77,86,66,56,71,65,37,47,3,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,94,communication_score,problem_solving_score,leadership_score,Low,80,4,69,https://roadmap.sh/android
1523,23,5.9,0,80,82,90,77,61,68,70,73,48,2,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,78,problem_solving_score,leadership_score,teamwork_score,Low,70,6,68,https://roadmap.sh/full-stack
1524,21,7.6,0,73,57,84,68,62,60,52,35,47,2,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,74,extracurricular_score,problem_solving_score,coding_skill_score,Medium,65,7,55,https://roadmap.sh/android
1525,22,8.7,0,90,75,71,92,55,55,65,90,50,1,0,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,85,communication_score,extracurricular_score,teamwork_score,Low,57,8,46,https://roadmap.sh/cyber-security
1526,23,8.3,0,55,85,85,82,69,64,70,73,45,2,4,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,83,problem_solving_score,communication_score,leadership_score,Low,73,5,68,https://roadmap.sh/devops
1527,24,5.7,1,90,80,76,73,61,65,55,78,44,0,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,55,leadership_score,aptitude_test_score,problem_solving_score,Low,36,12,29,https://roadmap.sh/ai-data-scientist
1528,20,5.9,0,90,87,96,74,52,76,67,65,67,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,71,leadership_score,coding_skill_score,communication_score,Low,54,9,46,https://roadmap.sh/ai-engineer
1529,24,9.1,0,91,76,69,95,50,73,60,60,63,2,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,93,leadership_score,teamwork_score,aptitude_test_score,Low,70,6,68,https://roadmap.sh/cyber-security
1530,19,7.3,0,57,71,97,63,68,52,45,36,59,1,1,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,71,aptitude_test_score,leadership_score,extracurricular_score,Low,51,9,40,https://roadmap.sh/android
1531,20,9.1,0,66,72,57,71,83,72,60,37,93,1,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,86,aptitude_test_score,extracurricular_score,teamwork_score,Medium,66,6,60,https://roadmap.sh/ux-design
1532,21,7.5,0,77,75,93,75,58,60,63,57,64,1,1,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,68,teamwork_score,extracurricular_score,leadership_score,Low,49,10,47,https://roadmap.sh/blockchain
1533,23,8.7,0,70,78,74,96,57,71,46,78,51,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,82,communication_score,problem_solving_score,extracurricular_score,Low,58,8,48,https://roadmap.sh/cyber-security
1534,24,7.8,1,85,84,69,89,84,75,59,38,64,1,5,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,87,coding_skill_score,aptitude_test_score,teamwork_score,Low,73,5,66,https://roadmap.sh/devops
1535,19,6.3,0,68,67,75,96,59,75,51,59,60,1,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,66,aptitude_test_score,problem_solving_score,extracurricular_score,Low,54,9,51,https://roadmap.sh/cyber-security
1536,24,6.0,0,89,76,63,76,72,63,67,60,61,1,4,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,76,leadership_score,extracurricular_score,communication_score,Medium,63,7,51,https://roadmap.sh/devops
1537,19,7.1,0,69,76,83,75,67,76,72,68,45,0,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,74,leadership_score,problem_solving_score,teamwork_score,Low,53,9,51,https://roadmap.sh/devops
1538,22,8.3,0,58,85,74,71,74,81,47,88,61,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,74,coding_skill_score,leadership_score,communication_score,Low,56,8,47,https://roadmap.sh/ai-data-scientist
1539,23,7.7,0,62,70,94,88,59,73,61,74,58,0,1,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,76,leadership_score,extracurricular_score,teamwork_score,Low,48,10,48,https://roadmap.sh/full-stack
1540,23,9.1,0,73,75,72,69,65,56,56,40,60,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,90,extracurricular_score,aptitude_test_score,communication_score,Medium,69,6,62,https://roadmap.sh/devops
1541,24,8.7,0,89,54,35,68,85,90,74,57,83,0,5,No,UI/UX Designer,Product Manager,Mobile App Developer,88,extracurricular_score,problem_solving_score,coding_skill_score,High,67,6,61,https://roadmap.sh/ux-design
1542,21,9.1,0,84,67,87,81,79,66,59,85,62,2,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,92,problem_solving_score,communication_score,leadership_score,Low,73,5,68,https://roadmap.sh/devops
1543,23,5.9,0,68,85,84,71,58,74,65,86,44,2,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,68,extracurricular_score,problem_solving_score,coding_skill_score,Low,61,7,56,https://roadmap.sh/ai-data-scientist
1544,24,7.3,0,67,76,72,83,55,65,58,74,62,2,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,84,aptitude_test_score,extracurricular_score,leadership_score,Low,65,7,53,https://roadmap.sh/ai-data-scientist
1545,20,6.8,0,58,90,84,84,66,63,50,48,56,1,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,75,extracurricular_score,problem_solving_score,leadership_score,Low,54,9,52,https://roadmap.sh/ai-engineer
1546,21,8.8,0,85,58,43,77,78,73,60,39,75,3,2,No,UI/UX Designer,Product Manager,Mobile App Developer,87,aptitude_test_score,leadership_score,coding_skill_score,Medium,76,4,73,https://roadmap.sh/ux-design
1547,19,9.1,1,66,82,69,69,74,70,55,55,61,2,5,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,93,aptitude_test_score,extracurricular_score,coding_skill_score,Medium,82,4,71,https://roadmap.sh/devops
1548,22,6.6,0,75,67,57,68,80,82,73,87,96,0,1,Yes,UI/UX Designer,Product Manager,Mobile App Developer,67,extracurricular_score,leadership_score,coding_skill_score,Medium,43,11,43,https://roadmap.sh/ux-design
1549,23,7.3,0,78,91,79,90,63,65,45,76,65,1,1,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,67,communication_score,extracurricular_score,problem_solving_score,Low,49,10,44,https://roadmap.sh/blockchain
1550,20,7.3,0,59,88,80,70,57,80,46,57,58,0,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,71,teamwork_score,aptitude_test_score,coding_skill_score,Low,51,9,42,https://roadmap.sh/ai-data-scientist
1551,24,6.1,0,65,61,91,73,83,66,55,63,48,2,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,71,communication_score,aptitude_test_score,teamwork_score,Low,60,8,49,https://roadmap.sh/devops
