student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
17829,19,7.66,1,56,87,90,88,51,58,51,65,61,1,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,79,extracurricular_score,leadership_score,aptitude_test_score,Low,65,7,63,https://roadmap.sh/ai-engineer
17830,19,5.07,0,66,94,60,84,66,59,68,89,66,3,3,Yes,Data Analyst,Data Scientist,Full Stack Developer,66,aptitude_test_score,problem_solving_score,extracurricular_score,Low,66,6,64,https://roadmap.sh/data-analyst
17831,18,9.05,1,69,73,79,79,74,72,54,72,54,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,80,teamwork_score,coding_skill_score,extracurricular_score,Low,60,8,55,https://roadmap.sh/ai-engineer
17832,20,5.33,2,81,72,82,71,66,73,76,33,56,2,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,extracurricular_score,leadership_score,communication_score,Low,61,7,51,https://roadmap.sh/devops
17833,24,8.67,0,95,81,87,68,79,53,67,32,67,2,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,91,communication_score,extracurricular_score,leadership_score,Low,69,6,67,https://roadmap.sh/devops
17834,24,8.94,0,76,62,86,75,64,53,71,52,55,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,77,leadership_score,teamwork_score,extracurricular_score,Medium,55,9,46,https://roadmap.sh/cyber-security
17835,20,6.47,0,61,68,48,55,77,79,66,84,96,2,1,No,UI/UX Designer,Product Manager,Mobile App Developer,79,leadership_score,teamwork_score,aptitude_test_score,Medium,62,7,50,https://roadmap.sh/ux-design
17836,18,8.56,1,94,86,79,68,75,86,61,29,60,1,3,Yes,Data Analyst,Data Scientist,Full Stack Developer,76,extracurricular_score,problem_solving_score,leadership_score,Low,60,8,57,https://roadmap.sh/data-analyst
17837,23,6.22,0,79,68,47,67,86,85,50,46,97,1,2,Yes,UI/UX Designer,Product Manager,Mobile App Developer,63,coding_skill_score,extracurricular_score,aptitude_test_score,Medium,49,10,39,https://roadmap.sh/ux-design
17838,18,7.56,0,88,82,76,75,65,62,71,83,46,2,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,91,coding_skill_score,communication_score,problem_solving_score,Low,78,4,68,https://roadmap.sh/cyber-security
17839,19,6.18,1,80,67,77,76,51,79,62,88,48,0,3,Yes,Data Analyst,Data Scientist,Full Stack Developer,60,extracurricular_score,leadership_score,communication_score,Medium,45,11,43,https://roadmap.sh/data-analyst
17840,23,7.29,1,98,78,84,86,53,68,68,87,64,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,68,extracurricular_score,teamwork_score,problem_solving_score,Low,52,9,47,https://roadmap.sh/ai-data-scientist
17841,18,8.83,0,98,76,77,82,78,56,64,72,53,2,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,88,communication_score,problem_solving_score,coding_skill_score,Low,73,5,66,https://roadmap.sh/devops
17842,24,9.94,2,96,74,70,90,66,62,72,92,61,4,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,98,problem_solving_score,leadership_score,coding_skill_score,Low,94,4,83,https://roadmap.sh/cyber-security
17843,23,9.63,0,99,63,74,71,55,78,60,72,45,1,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,87,coding_skill_score,extracurricular_score,leadership_score,Medium,67,6,64,https://roadmap.sh/cyber-security
17844,25,5.55,0,76,71,97,78,51,70,54,36,61,4,0,No,AI / ML Engineer,Data Scientist,Full Stack Developer,76,extracurricular_score,problem_solving_score,communication_score,Low,69,6,67,https://roadmap.sh/ai-engineer
17845,25,9.77,1,93,88,82,69,67,76,66,26,67,2,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,88,coding_skill_score,aptitude_test_score,teamwork_score,Low,73,5,69,https://roadmap.sh/devops
17846,25,6.65,1,68,78,60,88,69,72,53,48,53,4,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,aptitude_test_score,extracurricular_score,problem_solving_score,Low,79,4,70,https://roadmap.sh/cyber-security
17847,25,6.52,2,63,98,88,76,54,82,63,26,41,4,0,No,Data Scientist,AI / ML Engineer,Cloud Engineer,77,extracurricular_score,communication_score,problem_solving_score,Low,70,6,59,https://roadmap.sh/ai-data-scientist
17848,22,7.41,0,87,66,69,81,65,58,56,68,45,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,72,aptitude_test_score,coding_skill_score,problem_solving_score,Medium,58,8,53,https://roadmap.sh/devops
17849,24,8.22,0,89,67,61,63,73,97,99,39,60,1,5,No,Product Manager,UI/UX Designer,Data Scientist,93,extracurricular_score,communication_score,coding_skill_score,Medium,76,4,70,https://roadmap.sh/product-manager
17850,22,9.87,0,63,72,76,79,86,67,62,61,61,1,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,95,problem_solving_score,communication_score,coding_skill_score,Low,69,6,61,https://roadmap.sh/devops
17851,22,6.22,3,72,89,87,73,68,67,50,84,43,1,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,61,teamwork_score,coding_skill_score,problem_solving_score,Low,48,10,38,https://roadmap.sh/devops
17852,25,9.67,0,71,65,88,80,55,70,69,52,70,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,81,coding_skill_score,extracurricular_score,problem_solving_score,Low,60,8,50,https://roadmap.sh/ai-engineer
17853,20,6.35,1,95,75,74,68,66,71,53,77,69,1,2,No,Data Analyst,Data Scientist,Full Stack Developer,61,problem_solving_score,coding_skill_score,leadership_score,Medium,48,10,46,https://roadmap.sh/data-analyst
17854,22,5.92,0,80,62,49,64,86,83,54,65,98,2,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,65,aptitude_test_score,communication_score,coding_skill_score,Medium,60,8,59,https://roadmap.sh/ux-design
17855,24,7.17,0,81,86,74,81,73,68,61,50,65,2,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,80,coding_skill_score,problem_solving_score,teamwork_score,Low,69,6,58,https://roadmap.sh/devops
17856,21,5.2,1,71,81,84,81,58,69,56,62,62,0,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,69,extracurricular_score,aptitude_test_score,coding_skill_score,Low,50,10,48,https://roadmap.sh/cyber-security
17857,23,5.44,3,82,61,57,75,80,78,91,77,75,1,2,Yes,Product Manager,UI/UX Designer,Data Scientist,57,aptitude_test_score,communication_score,teamwork_score,Medium,46,10,46,https://roadmap.sh/product-manager
17858,23,8.77,0,58,60,53,62,70,78,70,79,71,0,1,No,UI/UX Designer,Product Manager,Mobile App Developer,79,aptitude_test_score,coding_skill_score,teamwork_score,Medium,50,10,41,https://roadmap.sh/ux-design
17859,22,6.55,0,88,71,90,94,65,55,68,61,68,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,64,extracurricular_score,leadership_score,coding_skill_score,Low,47,10,42,https://roadmap.sh/ai-engineer
17860,20,8.36,1,85,78,57,76,69,76,41,28,54,1,1,No,Data Analyst,Data Scientist,Full Stack Developer,84,communication_score,teamwork_score,coding_skill_score,Medium,59,8,55,https://roadmap.sh/data-analyst
17861,24,8.79,0,77,84,89,84,52,63,45,47,66,2,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,78,coding_skill_score,extracurricular_score,teamwork_score,Low,64,7,54,https://roadmap.sh/ai-data-scientist
17862,23,7.47,3,66,63,76,71,62,52,43,48,56,1,0,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,66,coding_skill_score,extracurricular_score,teamwork_score,Medium,45,11,43,https://roadmap.sh/android
17863,21,6.55,0,93,66,97,77,58,58,46,71,60,1,1,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,73,coding_skill_score,aptitude_test_score,teamwork_score,Low,52,9,51,https://roadmap.sh/android
17864,19,7.55,1,88,63,62,92,77,56,56,39,64,3,0,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,80,problem_solving_score,teamwork_score,aptitude_test_score,Medium,66,6,54,https://roadmap.sh/devops
17865,21,6.49,0,83,92,58,76,53,59,41,92,62,2,4,Yes,Data Analyst,Data Scientist,Full Stack Developer,81,aptitude_test_score,leadership_score,coding_skill_score,Low,72,5,62,https://roadmap.sh/data-analyst
17866,23,8.36,3,55,68,88,87,48,65,45,47,50,2,0,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,75,communication_score,problem_solving_score,teamwork_score,Low,57,8,48,https://roadmap.sh/ai-engineer
17867,23,6.31,0,85,69,85,79,61,72,62,84,54,2,0,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,68,teamwork_score,coding_skill_score,leadership_score,Low,52,9,42,https://roadmap.sh/full-stack
17868,23,8.73,0,71,87,72,85,67,65,65,73,54,2,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,85,teamwork_score,coding_skill_score,communication_score,Low,72,5,61,https://roadmap.sh/cyber-security
17869,22,8.11,0,57,79,81,66,88,51,73,80,41,0,5,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,coding_skill_score,leadership_score,teamwork_score,Low,64,7,53,https://roadmap.sh/devops
17870,25,9.61,0,89,85,81,67,55,59,44,33,57,1,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,86,extracurricular_score,teamwork_score,problem_solving_score,Low,69,6,58,https://roadmap.sh/ai-engineer
17871,24,8.33,0,62,61,93,78,61,54,48,48,65,1,1,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,69,extracurricular_score,communication_score,coding_skill_score,Low,50,10,44,https://roadmap.sh/devops
17872,25,6.98,0,72,61,95,64,59,68,44,76,72,1,4,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,74,communication_score,coding_skill_score,teamwork_score,Medium,62,7,52,https://roadmap.sh/full-stack
17873,18,9.29,0,90,73,84,84,78,57,57,48,46,1,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,79,teamwork_score,extracurricular_score,communication_score,Low,59,8,58,https://roadmap.sh/android
17874,25,5.82,0,93,56,86,78,66,51,62,48,64,3,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,77,leadership_score,communication_score,extracurricular_score,Medium,70,6,64,https://roadmap.sh/android
17875,19,9.56,0,55,63,43,67,85,96,84,51,78,0,4,Yes,Product Manager,UI/UX Designer,Data Scientist,82,coding_skill_score,extracurricular_score,aptitude_test_score,Medium,61,7,56,https://roadmap.sh/product-manager
17876,25,6.83,0,93,83,40,78,70,100,100,61,59,0,3,No,Product Manager,UI/UX Designer,Data Scientist,76,aptitude_test_score,coding_skill_score,leadership_score,Medium,54,9,52,https://roadmap.sh/product-manager
17877,20,7.7,2,90,66,91,73,63,69,54,50,66,2,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,87,coding_skill_score,problem_solving_score,aptitude_test_score,Low,76,4,69,https://roadmap.sh/ai-engineer
17878,19,5.38,3,93,63,82,89,80,62,67,61,56,2,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,73,communication_score,aptitude_test_score,teamwork_score,Low,64,7,60,https://roadmap.sh/devops
17879,19,5.69,0,74,93,91,71,58,76,67,53,48,2,6,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,74,communication_score,problem_solving_score,aptitude_test_score,Low,74,5,63,https://roadmap.sh/ai-data-scientist
17880,22,6.49,2,59,58,68,83,87,54,67,31,55,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,68,communication_score,leadership_score,problem_solving_score,Medium,49,10,40,https://roadmap.sh/devops
17881,21,9.05,2,69,72,86,78,60,71,70,77,69,1,4,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,90,communication_score,coding_skill_score,teamwork_score,Low,72,5,67,https://roadmap.sh/devops
17882,22,7.23,3,56,88,44,56,73,86,95,86,81,2,3,No,Product Manager,UI/UX Designer,Data Scientist,85,leadership_score,problem_solving_score,teamwork_score,Medium,72,5,68,https://roadmap.sh/product-manager
17883,25,7.61,0,66,64,46,70,68,94,87,75,68,1,1,Yes,Product Manager,UI/UX Designer,Data Scientist,74,communication_score,leadership_score,extracurricular_score,Medium,53,9,50,https://roadmap.sh/product-manager
17884,22,5.38,0,62,84,100,69,71,73,48,69,61,3,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,76,extracurricular_score,teamwork_score,coding_skill_score,Low,66,6,63,https://roadmap.sh/full-stack
17885,23,8.72,1,69,75,74,88,73,67,51,53,56,0,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,69,extracurricular_score,teamwork_score,coding_skill_score,Low,47,10,42,https://roadmap.sh/full-stack
17886,20,7.84,3,91,76,79,80,68,63,58,27,45,2,0,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,82,extracurricular_score,teamwork_score,problem_solving_score,Low,61,7,52,https://roadmap.sh/devops
17887,25,5.82,0,78,72,51,77,96,76,95,80,68,0,0,Yes,Product Manager,UI/UX Designer,Data Scientist,67,aptitude_test_score,teamwork_score,coding_skill_score,Medium,40,12,35,https://roadmap.sh/product-manager
17888,20,6.22,0,67,56,39,78,87,83,52,49,72,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,68,communication_score,coding_skill_score,problem_solving_score,Medium,52,9,50,https://roadmap.sh/ux-design
17889,24,9.7,0,74,47,31,68,63,93,73,31,95,3,2,No,UI/UX Designer,Product Manager,Mobile App Developer,93,communication_score,extracurricular_score,leadership_score,High,79,4,75,https://roadmap.sh/ux-design
17890,24,8.93,0,80,87,70,78,64,64,70,50,49,1,5,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,86,leadership_score,problem_solving_score,extracurricular_score,Low,72,5,68,https://roadmap.sh/devops
17891,21,6.25,1,89,68,78,68,68,74,44,91,73,1,5,No,Data Analyst,Data Scientist,Full Stack Developer,72,communication_score,teamwork_score,problem_solving_score,Medium,64,7,62,https://roadmap.sh/data-analyst
17892,25,5.6,0,95,72,59,55,79,84,51,32,76,3,3,No,UI/UX Designer,Product Manager,Mobile App Developer,83,teamwork_score,communication_score,coding_skill_score,Medium,76,4,73,https://roadmap.sh/ux-design
17893,23,9.15,1,59,78,64,84,53,82,57,42,56,1,1,No,Data Analyst,Data Scientist,Full Stack Developer,73,communication_score,coding_skill_score,teamwork_score,Low,52,9,41,https://roadmap.sh/data-analyst
17894,19,6.35,1,59,74,66,76,64,71,52,75,63,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,63,teamwork_score,problem_solving_score,communication_score,Medium,52,9,46,https://roadmap.sh/ai-data-scientist
17895,20,6.32,1,95,75,85,91,66,74,73,71,58,1,0,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,67,problem_solving_score,coding_skill_score,teamwork_score,Low,46,10,44,https://roadmap.sh/devops
17896,25,5.53,0,79,84,96,80,63,79,54,59,51,1,5,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,73,extracurricular_score,leadership_score,communication_score,Low,64,7,56,https://roadmap.sh/full-stack
17897,18,6.58,0,83,77,71,79,65,58,46,88,44,2,6,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,80,extracurricular_score,leadership_score,problem_solving_score,Low,78,4,65,https://roadmap.sh/ai-data-scientist
17898,20,8.34,1,69,69,77,64,76,71,58,30,56,2,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,73,teamwork_score,coding_skill_score,leadership_score,Medium,58,8,51,https://roadmap.sh/devops
17899,21,6.45,3,98,81,84,87,56,77,60,79,66,1,2,No,Data Analyst,Data Scientist,Full Stack Developer,74,teamwork_score,extracurricular_score,communication_score,Low,56,8,45,https://roadmap.sh/data-analyst
17900,20,7.09,0,72,71,87,85,59,57,60,68,52,0,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,65,communication_score,coding_skill_score,problem_solving_score,Low,48,10,39,https://roadmap.sh/android
17901,18,7.52,2,91,64,68,80,85,54,61,92,57,1,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,aptitude_test_score,leadership_score,communication_score,Medium,61,7,54,https://roadmap.sh/devops
17902,24,9.22,1,70,70,58,82,65,76,59,84,49,4,6,Yes,Data Analyst,Data Scientist,Full Stack Developer,98,communication_score,coding_skill_score,problem_solving_score,Medium,95,4,88,https://roadmap.sh/data-analyst
17903,25,7.94,0,64,79,72,77,73,53,65,32,48,1,0,No,AI / ML Engineer,Data Scientist,Full Stack Developer,76,extracurricular_score,communication_score,leadership_score,Low,51,9,48,https://roadmap.sh/ai-engineer
17904,19,8.16,0,80,72,67,78,62,84,61,89,56,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,75,coding_skill_score,teamwork_score,extracurricular_score,Medium,57,8,53,https://roadmap.sh/ai-data-scientist
17905,22,6.73,0,65,81,82,82,49,79,56,48,64,2,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,81,teamwork_score,communication_score,coding_skill_score,Low,66,6,64,https://roadmap.sh/ai-engineer
17906,24,5.29,0,73,68,60,97,63,79,52,55,62,3,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,76,aptitude_test_score,leadership_score,problem_solving_score,Low,69,6,61,https://roadmap.sh/cyber-security
17907,25,5.62,0,67,80,70,89,74,83,44,39,64,1,5,No,Data Analyst,Data Scientist,Full Stack Developer,80,extracurricular_score,aptitude_test_score,communication_score,Low,69,6,62,https://roadmap.sh/data-analyst
17908,25,7.67,0,76,85,74,61,61,60,64,70,47,1,3,No,Data Analyst,Data Scientist,Full Stack Developer,84,communication_score,teamwork_score,aptitude_test_score,Medium,65,7,61,https://roadmap.sh/data-analyst
17909,22,6.65,1,94,77,72,68,65,75,52,91,56,0,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,60,communication_score,aptitude_test_score,extracurricular_score,Medium,42,11,39,https://roadmap.sh/android
17910,18,5.82,0,87,61,76,84,63,55,72,63,61,2,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,62,coding_skill_score,teamwork_score,extracurricular_score,Medium,49,10,40,https://roadmap.sh/full-stack
17911,25,7.26,0,91,79,84,79,63,59,57,26,49,1,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,76,aptitude_test_score,coding_skill_score,problem_solving_score,Low,66,6,63,https://roadmap.sh/android
17912,24,5.3,0,64,72,90,88,57,52,51,48,72,1,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,56,aptitude_test_score,extracurricular_score,leadership_score,Low,42,11,37,https://roadmap.sh/ai-engineer
17913,22,7.43,0,81,86,74,78,74,78,70,72,40,1,3,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,82,aptitude_test_score,leadership_score,extracurricular_score,Low,64,7,62,https://roadmap.sh/cyber-security
17914,21,8.07,0,63,70,36,56,88,87,70,43,84,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,74,leadership_score,teamwork_score,aptitude_test_score,High,56,8,53,https://roadmap.sh/ux-design
17915,19,5.74,0,79,70,79,64,71,76,41,61,64,4,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,82,teamwork_score,problem_solving_score,aptitude_test_score,Medium,79,4,73,https://roadmap.sh/android
17916,20,5.63,0,72,79,94,84,64,54,54,25,61,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,69,aptitude_test_score,teamwork_score,extracurricular_score,Low,53,9,51,https://roadmap.sh/blockchain
17917,19,9.16,0,70,69,86,71,76,56,61,80,71,0,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,87,aptitude_test_score,coding_skill_score,extracurricular_score,Low,61,7,50,https://roadmap.sh/android
17918,18,5.04,0,76,93,78,87,57,63,56,66,55,0,5,Yes,Data Analyst,Data Scientist,Full Stack Developer,72,leadership_score,communication_score,problem_solving_score,Low,58,8,54,https://roadmap.sh/data-analyst
17919,20,8.52,0,85,88,99,91,74,78,49,60,55,2,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,89,leadership_score,teamwork_score,communication_score,Low,74,5,62,https://roadmap.sh/ai-engineer
17920,18,7.44,0,57,79,52,77,87,86,98,49,69,1,2,No,Product Manager,UI/UX Designer,Data Scientist,72,problem_solving_score,extracurricular_score,coding_skill_score,Medium,55,9,53,https://roadmap.sh/product-manager
17921,24,6.26,0,75,70,74,78,66,52,62,73,50,0,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,72,coding_skill_score,leadership_score,extracurricular_score,Medium,52,9,49,https://roadmap.sh/cyber-security
17922,19,5.83,0,79,84,100,74,74,68,72,52,72,1,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,57,leadership_score,coding_skill_score,problem_solving_score,Low,40,12,41,https://roadmap.sh/full-stack
17923,19,6.3,0,91,71,38,73,66,73,70,50,73,3,1,No,UI/UX Designer,Product Manager,Mobile App Developer,74,coding_skill_score,extracurricular_score,problem_solving_score,Medium,65,7,61,https://roadmap.sh/ux-design
17924,23,8.05,0,58,81,59,70,72,100,89,41,82,0,1,Yes,Product Manager,UI/UX Designer,Data Scientist,78,extracurricular_score,coding_skill_score,teamwork_score,Medium,49,10,41,https://roadmap.sh/product-manager
17925,21,5.94,1,81,75,58,64,92,95,85,58,61,1,3,No,Product Manager,UI/UX Designer,Data Scientist,73,problem_solving_score,teamwork_score,leadership_score,Medium,58,8,52,https://roadmap.sh/product-manager
17926,23,9.45,0,63,90,91,86,77,66,53,81,55,2,5,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,87,leadership_score,extracurricular_score,communication_score,Low,79,4,68,https://roadmap.sh/ai-data-scientist
17927,20,6.51,3,70,47,51,77,68,87,78,36,77,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,62,teamwork_score,coding_skill_score,communication_score,Medium,49,10,47,https://roadmap.sh/ux-design
17928,19,8.16,0,85,77,78,70,56,68,50,30,52,1,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,78,problem_solving_score,leadership_score,teamwork_score,Low,67,6,59,https://roadmap.sh/cyber-security
17929,19,8.47,0,89,66,87,91,66,72,61,44,54,4,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,86,teamwork_score,problem_solving_score,aptitude_test_score,Low,78,4,74,https://roadmap.sh/ai-engineer
17930,23,6.74,1,88,69,84,79,56,65,54,91,61,1,5,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,73,aptitude_test_score,teamwork_score,problem_solving_score,Low,64,7,55,https://roadmap.sh/full-stack
17931,20,7.62,0,83,50,49,74,66,69,70,25,84,2,3,No,UI/UX Designer,Product Manager,Mobile App Developer,89,aptitude_test_score,problem_solving_score,leadership_score,Medium,74,5,61,https://roadmap.sh/ux-design
17932,19,8.39,0,63,69,84,75,75,60,55,93,70,1,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,88,problem_solving_score,coding_skill_score,extracurricular_score,Low,67,6,64,https://roadmap.sh/ai-engineer
17933,24,6.79,2,91,78,77,93,65,77,71,30,46,3,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,71,leadership_score,coding_skill_score,extracurricular_score,Low,66,6,56,https://roadmap.sh/cyber-security
17934,25,9.97,0,70,72,66,83,56,76,57,71,53,0,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,91,communication_score,aptitude_test_score,extracurricular_score,Medium,69,6,59,https://roadmap.sh/cyber-security
17935,24,7.05,0,81,71,87,67,80,59,64,63,65,1,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,problem_solving_score,extracurricular_score,coding_skill_score,Low,52,9,42,https://roadmap.sh/devops
17936,22,6.35,3,69,75,93,65,76,67,73,76,64,1,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,67,teamwork_score,coding_skill_score,aptitude_test_score,Low,49,10,44,https://roadmap.sh/devops
17937,23,6.09,0,68,83,89,78,71,74,45,56,57,2,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,67,teamwork_score,problem_solving_score,aptitude_test_score,Low,61,7,49,https://roadmap.sh/ai-data-scientist
17938,18,6.66,0,89,79,84,88,61,61,57,60,62,2,5,No,Data Analyst,Data Scientist,Full Stack Developer,78,leadership_score,teamwork_score,coding_skill_score,Low,73,5,61,https://roadmap.sh/data-analyst
17939,20,8.47,0,90,83,83,86,68,78,60,79,65,1,0,No,AI / ML Engineer,Data Scientist,Full Stack Developer,80,problem_solving_score,extracurricular_score,aptitude_test_score,Low,54,9,46,https://roadmap.sh/ai-engineer
17940,18,5.9,0,93,74,63,81,60,69,52,28,47,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,56,communication_score,problem_solving_score,leadership_score,Medium,39,12,40,https://roadmap.sh/devops
17941,18,5.24,3,83,83,89,75,56,75,52,51,49,2,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,62,leadership_score,extracurricular_score,problem_solving_score,Low,58,8,47,https://roadmap.sh/ai-data-scientist
17942,19,9.8,1,69,70,97,84,79,52,60,72,66,1,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,91,problem_solving_score,communication_score,aptitude_test_score,Low,72,5,69,https://roadmap.sh/android
17943,24,6.73,0,89,79,77,89,66,53,52,60,46,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,76,communication_score,coding_skill_score,leadership_score,Low,54,9,43,https://roadmap.sh/cyber-security
17944,21,5.29,0,84,48,36,55,77,84,68,91,96,1,1,No,UI/UX Designer,Product Manager,Mobile App Developer,65,communication_score,aptitude_test_score,problem_solving_score,High,48,10,48,https://roadmap.sh/ux-design
17945,18,7.49,0,68,70,56,61,92,98,92,88,67,2,0,No,Product Manager,UI/UX Designer,Data Scientist,82,communication_score,leadership_score,aptitude_test_score,Medium,61,7,55,https://roadmap.sh/product-manager
17946,19,6.33,0,82,77,89,87,61,56,72,65,41,4,4,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,84,problem_solving_score,teamwork_score,leadership_score,Low,86,4,80,https://roadmap.sh/devops
17947,24,7.25,1,78,78,64,71,69,69,59,49,64,0,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,80,communication_score,coding_skill_score,leadership_score,Medium,60,8,50,https://roadmap.sh/cyber-security
17948,25,7.36,0,58,68,83,86,62,61,70,94,53,1,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,79,teamwork_score,communication_score,extracurricular_score,Low,59,8,52,https://roadmap.sh/full-stack
17949,22,8.12,0,60,80,88,65,63,55,55,53,64,4,0,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,teamwork_score,communication_score,extracurricular_score,Low,71,5,67,https://roadmap.sh/devops
17950,22,5.32,1,94,66,68,84,64,79,52,36,60,1,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,58,extracurricular_score,communication_score,teamwork_score,Medium,49,10,46,https://roadmap.sh/devops
17951,19,8.15,0,69,83,66,74,58,74,59,66,59,4,4,No,Data Scientist,AI / ML Engineer,Cloud Engineer,93,teamwork_score,problem_solving_score,extracurricular_score,Medium,91,4,82,https://roadmap.sh/ai-data-scientist
17952,19,6.07,0,65,73,97,94,68,73,61,58,61,1,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,76,leadership_score,aptitude_test_score,teamwork_score,Low,57,8,53,https://roadmap.sh/ai-engineer
17953,20,7.76,0,70,70,95,87,55,60,56,68,51,2,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,teamwork_score,problem_solving_score,communication_score,Low,72,5,63,https://roadmap.sh/blockchain
